0.357496,0.285095,0.523525,0.425376,0.445556,0.426868,0.511372,0.537694,0.433743,0.358322,0.391380,0.487277,0.540947,0.539113,0.339699,0.504561,0.354300,0.508739,0.509960,0.484392,1.000000,0.332778,0.506670,0.495083,0.486558,0.546570,0.625537,0.305839,0.360386,0.410106,0.694320,0.513710,0.593543,0.517888,0.515905,0.487350,0.301300,0.385561,0.410134,0.368218,0.454107,0.484645,0.818400,0.303567,0.511792,0.801380,0.730554,0.411356,0.394235,0.199771,0.287958
0.281519,0.310291,0.424397,0.399118,0.296481,0.292550,0.310227,0.385991,0.390999,0.807746,0.482315,0.286443,0.418088,0.443443,0.413953,0.459075,0.461981,0.402350,0.506518,0.322785,0.332778,1.000000,0.325057,0.249707,0.332065,0.293457,0.424506,0.350250,0.328118,0.266746,0.399472,0.351396,0.350051,0.332189,0.307220,0.353488,0.410746,0.403636,0.377899,0.341275,0.486611,0.241366,0.369550,0.739903,0.325418,0.342746,0.316108,0.342214,0.373587,0.241031,0.309352
0.259017,0.257363,0.445689,0.397030,0.363336,0.369458,0.427744,0.378891,0.395053,0.316062,0.342911,0.333210,0.399568,0.446884,0.285081,0.476762,0.266322,0.439448,0.473192,0.459461,0.506670,0.325057,1.000000,0.646974,0.612431,0.737865,0.371054,0.347299,0.211958,0.337319,0.560181,0.459214,0.477146,0.433514,0.405073,0.427940,0.300070,0.306097,0.271782,0.291317,0.478942,0.619001,0.442715,0.291404,0.571266,0.442799,0.404378,0.335468,0.390069,0.266621,0.266593
0.224169,0.289700,0.451008,0.370562,0.363618,0.302205,0.494474,0.377033,0.403024,0.274525,0.316688,0.372968,0.383352,0.475932,0.296457,0.420120,0.267932,0.449399,0.435782,0.514435,0.495083,0.249707,0.646974,1.000000,0.645316,0.645519,0.291231,0.399008,0.248474,0.417211,0.512550,0.402945,0.477098,0.478162,0.446075,0.411296,0.233835,0.306076,0.322655,0.297790,0.428992,0.682722,0.370751,0.310841,0.505928,0.491457,0.490189,0.388892,0.328905,0.271262,0.207359
0.424180,0.360885,0.573296,0.271741,0.338661,0.399192,0.528671,0.392501,0.487784,0.373330,0.385078,0.347204,0.499730,0.555971,0.344203,0.562256,0.453568,0.507501,0.598165,0.673969,0.486558,0.332065,0.612431,0.645316,1.000000,0.689575,0.298358,0.448679,0.325288,0.357242,0.555362,0.499000,0.500338,0.567464,0.478544,0.534140,0.346659,0.379238,0.379071,0.413463,0.555844,0.496998,0.401302,0.419819,0.499500,0.454244,0.460868,0.468683,0.419342,0.221052,0.241927
0.280240,0.310396,0.528522,0.335325,0.363840,0.489227,0.522578,0.449470,0.443331,0.314280,0.350527,0.372768,0.463873,0.505597,0.278764,0.476666,0.310754,0.482096,0.478633,0.512263,0.546570,0.293457,0.737865,0.645519,0.689575,1.000000,0.354415,0.360861,0.241525,0.306099,0.578267,0.447569,0.493839,0.500722,0.478513,0.466913,0.287322,0.296652,0.347366,0.304335,0.475771,0.526032,0.459578,0.345074,0.572778,0.497801,0.456820,0.408515,0.381060,0.216472,0.195495
0.314846,0.296655,0.470037,0.492009,0.433263,0.355866,0.365959,0.498276,0.381955,0.350449,0.413037,0.351026,0.531889,0.510941,0.344523,0.520776,0.345017,0.437875,0.492879,0.335592,0.625537,0.424506,0.371054,0.291231,0.298358,0.354415,1.000000,0.302254,0.327870,0.337396,0.647916,0.425231,0.451355,0.325831,0.359765,0.415645,0.291330,0.379703,0.307960,0.401311,0.381639,0.264238,0.743472,0.289758,0.420625,0.694630,0.630680,0.301011,0.294071,0.233337,0.282073
0.193083,0.214937,0.312385,0.553629,0.667525,0.197066,0.412583,0.260889,0.258650,0.363503,0.281812,0.388357,0.344523,0.394581,0.228932,0.381501,0.382659,0.312281,0.353668,0.428784,0.305839,0.350250,0.347299,0.399008,0.448679,0.360861,0.302254,1.000000,0.176920,0.285389,0.416489,0.285257,0.305102,0.340374,0.328882,0.321687,0.230366,0.212569,0.246212,0.227525,0.363090,0.347583,0.264184,0.377894,0.304410,0.319388,0.311785,0.302718,0.332879,0.170262,0.200179
0.549298,0.185269,0.471015,0.244184,0.231244,0.284010,0.340051,0.468850,0.464877,0.300800,0.452697,0.278239,0.399029,0.473543,0.543626,0.469153,0.276840,0.398236,0.421551,0.390904,0.360386,0.328118,0.211958,0.248474,0.325288,0.241525,0.327870,0.176920,1.000000,0.563659,0.320567,0.452620,0.441381,0.439400,0.435048,0.489899,0.306793,0.521274,0.377630,0.570039,0.309790,0.222481,0.328517,0.286273,0.389752,0.341760,0.294476,0.339168,0.276505,0.260817,0.243329
0.467684,0.271011,0.408773,0.263036,0.284487,0.195356,0.477812,0.380877,0.430477,0.276303,0.422486,0.291951,0.424929,0.494035,0.504022,0.447207,0.293421,0.401424,0.383816,0.507558,0.410106,0.266746,0.337319,0.417211,0.357242,0.306099,0.337396,0.285389,0.563659,1.000000,0.393751,0.452162,0.464015,0.516910,0.515802,0.435531,0.325928,0.438882,0.353405,0.435471,0.249390,0.355139,0.334816,0.330149,0.352121,0.436781,0.421732,0.426039,0.331198,0.292334,0.242237
